﻿date,instrument,tenor,yield
44119,여전채,여전 5Y,1.899
44119,여전채,7,2.091
44119,여전채,10,2.714
44119,여전채,15,3.073
44119,여전채,20,3.278
44119,여전채,30,0
44118,여전채,0.25,0.894
44118,여전채,여전 0.5Y,1.075
44118,여전채,0.75,1.143
44118,여전채,여전 1Y,1.2
44118,여전채,여전 1.5Y,1.303
44118,여전채,여전 2Y,1.445
44118,여전채,여전 2.5Y,1.511
44118,여전채,여전 3Y,1.686
44118,여전채,여전 4Y,1.776
44118,여전채,여전 5Y,1.939
44118,여전채,7,2.13
44118,여전채,10,2.754
44118,여전채,15,3.1
44118,여전채,20,3.293
44118,여전채,30,0
44117,여전채,0.25,0.896
44117,여전채,여전 0.5Y,1.079
44117,여전채,0.75,1.146
44117,여전채,여전 1Y,1.207
44117,여전채,여전 1.5Y,1.313
44117,여전채,여전 2Y,1.464
44117,여전채,여전 2.5Y,1.538
44117,여전채,여전 3Y,1.709
44117,여전채,여전 4Y,1.794
44117,여전채,여전 5Y,1.954
44117,여전채,7,2.143
44117,여전채,10,2.762
44117,여전채,15,3.104
44117,여전채,20,3.29
44117,여전채,30,0
44116,여전채,0.25,0.901
44116,여전채,여전 0.5Y,1.083
44116,여전채,0.75,1.153
44116,여전채,여전 1Y,1.214
44116,여전채,여전 1.5Y,1.32
44116,여전채,여전 2Y,1.47
44116,여전채,여전 2.5Y,1.541
44116,여전채,여전 3Y,1.713
44116,여전채,여전 4Y,1.807
44116,여전채,여전 5Y,1.972
44116,여전채,7,2.171
44116,여전채,10,2.799
44116,여전채,15,3.142
44116,여전채,20,3.33
44116,여전채,30,0
44112,여전채,0.25,0.9
44112,여전채,여전 0.5Y,1.081
44112,여전채,0.75,1.153
44112,여전채,여전 1Y,1.217
44112,여전채,여전 1.5Y,1.319
44112,여전채,여전 2Y,1.463
44112,여전채,여전 2.5Y,1.527
44112,여전채,여전 3Y,1.693
44112,여전채,여전 4Y,1.785
44112,여전채,여전 5Y,1.952
44112,여전채,7,2.155
44112,여전채,10,2.784
44112,여전채,15,3.133
44112,여전채,20,3.33
44112,여전채,30,0
44111,여전채,0.25,0.903
44111,여전채,여전 0.5Y,1.085
44111,여전채,0.75,1.156
44111,여전채,여전 1Y,1.22
44111,여전채,여전 1.5Y,1.323
44111,여전채,여전 2Y,1.473
44111,여전채,여전 2.5Y,1.543
44111,여전채,여전 3Y,1.699
44111,여전채,여전 4Y,1.785
44111,여전채,여전 5Y,1.949
44111,여전채,7,2.149
44111,여전채,10,2.775
44111,여전채,15,3.131
44111,여전채,20,3.333
44111,여전채,30,0
44110,여전채,0.25,0.907
44110,여전채,여전 0.5Y,1.084
44110,여전채,0.75,1.156
44110,여전채,여전 1Y,1.228
44110,여전채,여전 1.5Y,1.332
44110,여전채,여전 2Y,1.482
44110,여전채,여전 2.5Y,1.545
44110,여전채,여전 3Y,1.695
44110,여전채,여전 4Y,1.775
44110,여전채,여전 5Y,1.944
44110,여전채,7,2.148
44110,여전채,10,2.777
44110,여전채,15,3.135
44110,여전채,20,3.338
44110,여전채,30,0
44109,여전채,0.25,0.906
44109,여전채,여전 0.5Y,1.078
44109,여전채,0.75,1.154
44109,여전채,여전 1Y,1.234
44109,여전채,여전 1.5Y,1.326
44109,여전채,여전 2Y,1.466
44109,여전채,여전 2.5Y,1.526
44109,여전채,여전 3Y,1.67
44109,여전채,여전 4Y,1.728
44109,여전채,여전 5Y,1.895
44109,여전채,7,2.096
44109,여전채,10,2.722
44109,여전채,15,3.083
44109,여전채,20,3.29
44109,여전채,30,0
44103,여전채,0.25,0.913
44103,여전채,여전 0.5Y,1.081
44103,여전채,0.75,1.158
44103,여전채,여전 1Y,1.235
44103,여전채,여전 1.5Y,1.321
44103,여전채,여전 2Y,1.453
44103,여전채,여전 2.5Y,1.503
44103,여전채,여전 3Y,1.638
44103,여전채,여전 4Y,1.694
44103,여전채,여전 5Y,1.848
44103,여전채,7,2.046
44103,여전채,10,2.669
44103,여전채,15,3.029
44103,여전채,20,3.234
44103,여전채,30,0
44102,여전채,0.25,0.914
44102,여전채,여전 0.5Y,1.081
44102,여전채,0.75,1.158
44102,여전채,여전 1Y,1.24
44102,여전채,여전 1.5Y,1.33
44102,여전채,여전 2Y,1.457
44102,여전채,여전 2.5Y,1.505
44102,여전채,여전 3Y,1.645
44102,여전채,여전 4Y,1.701
44102,여전채,여전 5Y,1.868
44102,여전채,7,2.056
44102,여전채,10,2.67
44102,여전채,15,3.032
44102,여전채,20,3.241
44102,여전채,30,0
44099,여전채,0.25,0.916
44099,여전채,여전 0.5Y,1.083
44099,여전채,0.75,1.158
44099,여전채,여전 1Y,1.244
44099,여전채,여전 1.5Y,1.334
44099,여전채,여전 2Y,1.474
44099,여전채,여전 2.5Y,1.522
44099,여전채,여전 3Y,1.663
44099,여전채,여전 4Y,1.707
44099,여전채,여전 5Y,1.869
44099,여전채,7,2.057
44099,여전채,10,2.67
44099,여전채,15,3.033
44099,여전채,20,3.243
44099,여전채,30,0
44098,여전채,0.25,0.919
44098,여전채,여전 0.5Y,1.079
44098,여전채,0.75,1.154
44098,여전채,여전 1Y,1.248
44098,여전채,여전 1.5Y,1.337
44098,여전채,여전 2Y,1.479
44098,여전채,여전 2.5Y,1.53
44098,여전채,여전 3Y,1.673
44098,여전채,여전 4Y,1.703
44098,여전채,여전 5Y,1.866
44098,여전채,7,2.055
44098,여전채,10,2.67
44098,여전채,15,3.041
44098,여전채,20,3.258
44098,여전채,30,0
44097,여전채,0.25,0.919
44097,여전채,여전 0.5Y,1.08
44097,여전채,0.75,1.153
44097,여전채,여전 1Y,1.254
44097,여전채,여전 1.5Y,1.351
44097,여전채,여전 2Y,1.511
44097,여전채,여전 2.5Y,1.567
44097,여전채,여전 3Y,1.71
44097,여전채,여전 4Y,1.738
44097,여전채,여전 5Y,1.897
44097,여전채,7,2.08
44097,여전채,10,2.693
44097,여전채,15,3.064
44097,여전채,20,3.277
44097,여전채,30,0
44096,여전채,0.25,0.91
44096,여전채,여전 0.5Y,1.069
44096,여전채,0.75,1.145
44096,여전채,여전 1Y,1.256
44096,여전채,여전 1.5Y,1.359
44096,여전채,여전 2Y,1.527
44096,여전채,여전 2.5Y,1.589
44096,여전채,여전 3Y,1.724
44096,여전채,여전 4Y,1.761
44096,여전채,여전 5Y,1.925
44096,여전채,7,2.103
44096,여전채,10,2.71
44096,여전채,15,3.076
44096,여전채,20,3.279
44096,여전채,30,0
44095,여전채,0.25,0.905
44095,여전채,여전 0.5Y,1.063
44095,여전채,0.75,1.14
44095,여전채,여전 1Y,1.257
44095,여전채,여전 1.5Y,1.368
44095,여전채,여전 2Y,1.54
44095,여전채,여전 2.5Y,1.6
44095,여전채,여전 3Y,1.732
44095,여전채,여전 4Y,1.779
44095,여전채,여전 5Y,1.947
44095,여전채,7,2.128
44095,여전채,10,2.738
44095,여전채,15,3.103
44095,여전채,20,3.306
44095,여전채,30,0
44092,여전채,0.25,0.906
44092,여전채,여전 0.5Y,1.058
44092,여전채,0.75,1.134
44092,여전채,여전 1Y,1.25
44092,여전채,여전 1.5Y,1.371
44092,여전채,여전 2Y,1.543
44092,여전채,여전 2.5Y,1.6
44092,여전채,여전 3Y,1.732
44092,여전채,여전 4Y,1.786
44092,여전채,여전 5Y,1.952
44092,여전채,7,2.135
44092,여전채,10,2.748
44092,여전채,15,3.105
44092,여전채,20,3.299
44092,여전채,30,0
44091,여전채,0.25,0.905
44091,여전채,여전 0.5Y,1.051
44091,여전채,0.75,1.126
44091,여전채,여전 1Y,1.25
44091,여전채,여전 1.5Y,1.371
44091,여전채,여전 2Y,1.543
44091,여전채,여전 2.5Y,1.607
44091,여전채,여전 3Y,1.736
44091,여전채,여전 4Y,1.786
44091,여전채,여전 5Y,1.942
44091,여전채,7,2.128
44091,여전채,10,2.743
44091,여전채,15,3.1
44091,여전채,20,3.291
44091,여전채,30,0
44090,여전채,0.25,0.9
44090,여전채,여전 0.5Y,1.042
44090,여전채,0.75,1.122
44090,여전채,여전 1Y,1.244
44090,여전채,여전 1.5Y,1.374
44090,여전채,여전 2Y,1.543
44090,여전채,여전 2.5Y,1.612
44090,여전채,여전 3Y,1.739
44090,여전채,여전 4Y,1.781
44090,여전채,여전 5Y,1.936
44090,여전채,7,2.116
44090,여전채,10,2.725
44090,여전채,15,3.083
44090,여전채,20,3.276
44090,여전채,30,0
44089,여전채,0.25,0.896
44089,여전채,여전 0.5Y,1.033
44089,여전채,0.75,1.12
44089,여전채,여전 1Y,1.248
44089,여전채,여전 1.5Y,1.376
44089,여전채,여전 2Y,1.542
44089,여전채,여전 2.5Y,1.609
44089,여전채,여전 3Y,1.731
44089,여전채,여전 4Y,1.786
44089,여전채,여전 5Y,1.946
44089,여전채,7,2.132
44089,여전채,10,2.743
44089,여전채,15,3.112
44089,여전채,20,3.313
44089,여전채,30,0
44088,여전채,0.25,0.892
44088,여전채,여전 0.5Y,1.023
44088,여전채,0.75,1.119
44088,여전채,여전 1Y,1.257
44088,여전채,여전 1.5Y,1.384
44088,여전채,여전 2Y,1.549
44088,여전채,여전 2.5Y,1.621
44088,여전채,여전 3Y,1.741
44088,여전채,여전 4Y,1.804
44088,여전채,여전 5Y,1.963
44088,여전채,7,2.147
44088,여전채,10,2.755
44088,여전채,15,3.125
44088,여전채,20,3.327
44088,여전채,30,0
44085,여전채,0.25,0.891
44085,여전채,여전 0.5Y,1.022
44085,여전채,0.75,1.123
44085,여전채,여전 1Y,1.263
44085,여전채,여전 1.5Y,1.38
44085,여전채,여전 2Y,1.556
44085,여전채,여전 2.5Y,1.632
44085,여전채,여전 3Y,1.751
44085,여전채,여전 4Y,1.819
44085,여전채,여전 5Y,1.981
44085,여전채,7,2.167
44085,여전채,10,2.775
44085,여전채,15,3.134
44085,여전채,20,3.323
44085,여전채,30,0
44084,여전채,0.25,0.888
44084,여전채,여전 0.5Y,1.018
44084,여전채,0.75,1.128
44084,여전채,여전 1Y,1.267
44084,여전채,여전 1.5Y,1.372
44084,여전채,여전 2Y,1.543
44084,여전채,여전 2.5Y,1.618
44084,여전채,여전 3Y,1.733
44084,여전채,여전 4Y,1.807
44084,여전채,여전 5Y,1.974
44084,여전채,7,2.158
44084,여전채,10,2.765
44084,여전채,15,3.118
44084,여전채,20,3.295
44084,여전채,30,0
44083,여전채,0.25,0.888
44083,여전채,여전 0.5Y,1.015
44083,여전채,0.75,1.127
44083,여전채,여전 1Y,1.263
44083,여전채,여전 1.5Y,1.368
44083,여전채,여전 2Y,1.54
44083,여전채,여전 2.5Y,1.618
44083,여전채,여전 3Y,1.731
44083,여전채,여전 4Y,1.789
44083,여전채,여전 5Y,1.963
44083,여전채,7,2.153
44083,여전채,10,2.76
44083,여전채,15,3.115
44083,여전채,20,3.301
44083,여전채,30,0
44082,여전채,0.25,0.89
44082,여전채,여전 0.5Y,1.016
44082,여전채,0.75,1.132
44082,여전채,여전 1Y,1.265
44082,여전채,여전 1.5Y,1.387
44082,여전채,여전 2Y,1.563
44082,여전채,여전 2.5Y,1.643
44082,여전채,여전 3Y,1.763
44082,여전채,여전 4Y,1.822
44082,여전채,여전 5Y,2.005
44082,여전채,7,2.19
44082,여전채,10,2.793
44082,여전채,15,3.143
44082,여전채,20,3.321
44082,여전채,30,0
44081,여전채,0.25,0.89
44081,여전채,여전 0.5Y,1.016
44081,여전채,0.75,1.132
44081,여전채,여전 1Y,1.275
44081,여전채,여전 1.5Y,1.397
44081,여전채,여전 2Y,1.583
44081,여전채,여전 2.5Y,1.673
44081,여전채,여전 3Y,1.793
44081,여전채,여전 4Y,1.856
44081,여전채,여전 5Y,2.046
44081,여전채,7,2.224
44081,여전채,10,2.82
44081,여전채,15,3.172
44081,여전채,20,3.351
44081,여전채,30,0
44078,여전채,0.25,0.875
44078,여전채,여전 0.5Y,1.005
44078,여전채,0.75,1.12
44078,여전채,여전 1Y,1.261
44078,여전채,여전 1.5Y,1.377
44078,여전채,여전 2Y,1.549
44078,여전채,여전 2.5Y,1.64
44078,여전채,여전 3Y,1.758
44078,여전채,여전 4Y,1.823
44078,여전채,여전 5Y,2.016
44078,여전채,7,2.184
44078,여전채,10,2.783
44078,여전채,15,3.153
44078,여전채,20,3.351
44078,여전채,30,0
44077,여전채,0.25,0.862
44077,여전채,여전 0.5Y,0.99
44077,여전채,0.75,1.1
44077,여전채,여전 1Y,1.235
44077,여전채,여전 1.5Y,1.353
44077,여전채,여전 2Y,1.522
44077,여전채,여전 2.5Y,1.618
44077,여전채,여전 3Y,1.737
44077,여전채,여전 4Y,1.806
44077,여전채,여전 5Y,2.001
44077,여전채,7,2.171
44077,여전채,10,2.772
44077,여전채,15,3.148
44077,여전채,20,3.349
44077,여전채,30,0
44076,여전채,0.25,0.861
44076,여전채,여전 0.5Y,0.985
44076,여전채,0.75,1.093
44076,여전채,여전 1Y,1.217
44076,여전채,여전 1.5Y,1.34
44076,여전채,여전 2Y,1.511
44076,여전채,여전 2.5Y,1.609
44076,여전채,여전 3Y,1.732
44076,여전채,여전 4Y,1.809
44076,여전채,여전 5Y,2.001
44076,여전채,7,2.176
44076,여전채,10,2.779
44076,여전채,15,3.153
44076,여전채,20,3.351
44076,여전채,30,0
44075,여전채,0.25,0.859
44075,여전채,여전 0.5Y,0.989
44075,여전채,0.75,1.099
44075,여전채,여전 1Y,1.22
44075,여전채,여전 1.5Y,1.346
44075,여전채,여전 2Y,1.523
44075,여전채,여전 2.5Y,1.647
44075,여전채,여전 3Y,1.772
44075,여전채,여전 4Y,1.853
44075,여전채,여전 5Y,2.036
44075,여전채,7,2.21
44075,여전채,10,2.812
44075,여전채,15,3.178
44075,여전채,20,3.369
44075,여전채,30,0
44074,여전채,0.25,0.858
44074,여전채,여전 0.5Y,0.987
44074,여전채,0.75,1.097
44074,여전채,여전 1Y,1.204
44074,여전채,여전 1.5Y,1.326
44074,여전채,여전 2Y,1.507
44074,여전채,여전 2.5Y,1.626
44074,여전채,여전 3Y,1.749
44074,여전채,여전 4Y,1.826
44074,여전채,여전 5Y,1.996
44074,여전채,7,2.17
44074,여전채,10,2.769
44074,여전채,15,3.138
44074,여전채,20,3.329
44074,여전채,30,0
44071,여전채,0.25,0.851
44071,여전채,여전 0.5Y,0.983
44071,여전채,0.75,1.084
44071,여전채,여전 1Y,1.19
44071,여전채,여전 1.5Y,1.304
44071,여전채,여전 2Y,1.469
44071,여전채,여전 2.5Y,1.574
44071,여전채,여전 3Y,1.693
44071,여전채,여전 4Y,1.778
44071,여전채,여전 5Y,1.948
44071,여전채,7,2.124
44071,여전채,10,2.727
44071,여전채,15,3.101
44071,여전채,20,3.296
44071,여전채,30,0
44070,여전채,0.25,0.847
44070,여전채,여전 0.5Y,0.975
44070,여전채,0.75,1.071
44070,여전채,여전 1Y,1.179
44070,여전채,여전 1.5Y,1.286
44070,여전채,여전 2Y,1.444
44070,여전채,여전 2.5Y,1.536
44070,여전채,여전 3Y,1.655
44070,여전채,여전 4Y,1.741
44070,여전채,여전 5Y,1.908
44070,여전채,7,2.074
44070,여전채,10,2.666
44070,여전채,15,3.047
44070,여전채,20,3.249
44070,여전채,30,0
44069,여전채,0.25,0.847
44069,여전채,여전 0.5Y,0.974
44069,여전채,0.75,1.066
44069,여전채,여전 1Y,1.171
44069,여전채,여전 1.5Y,1.281
44069,여전채,여전 2Y,1.427
44069,여전채,여전 2.5Y,1.515
44069,여전채,여전 3Y,1.633
44069,여전채,여전 4Y,1.721
44069,여전채,여전 5Y,1.89
44069,여전채,7,2.057
44069,여전채,10,2.648
44069,여전채,15,3.034
44069,여전채,20,3.241
44069,여전채,30,0
44068,여전채,0.25,0.839
44068,여전채,여전 0.5Y,0.968
44068,여전채,0.75,1.056
44068,여전채,여전 1Y,1.151
44068,여전채,여전 1.5Y,1.267
44068,여전채,여전 2Y,1.409
44068,여전채,여전 2.5Y,1.501
44068,여전채,여전 3Y,1.619
44068,여전채,여전 4Y,1.706
44068,여전채,여전 5Y,1.875
44068,여전채,7,2.042
44068,여전채,10,2.63
44068,여전채,15,3.024
44068,여전채,20,3.236
44068,여전채,30,0
44067,여전채,0.25,0.837
44067,여전채,여전 0.5Y,0.954
44067,여전채,0.75,1.043
44067,여전채,여전 1Y,1.138
44067,여전채,여전 1.5Y,1.256
44067,여전채,여전 2Y,1.399
44067,여전채,여전 2.5Y,1.489
44067,여전채,여전 3Y,1.608
44067,여전채,여전 4Y,1.701
44067,여전채,여전 5Y,1.87
44067,여전채,7,2.037
44067,여전채,10,2.625
44067,여전채,15,3.016
44067,여전채,20,3.224
44067,여전채,30,0
44064,여전채,0.25,0.835
44064,여전채,여전 0.5Y,0.948
44064,여전채,0.75,1.035
44064,여전채,여전 1Y,1.131
44064,여전채,여전 1.5Y,1.255
44064,여전채,여전 2Y,1.407
44064,여전채,여전 2.5Y,1.516
44064,여전채,여전 3Y,1.634
44064,여전채,여전 4Y,1.728
44064,여전채,여전 5Y,1.904
44064,여전채,7,2.069
44064,여전채,10,2.653
44064,여전채,15,3.039
44064,여전채,20,3.239
44064,여전채,30,0
44063,여전채,0.25,0.832
44063,여전채,여전 0.5Y,0.939
44063,여전채,0.75,1.026
44063,여전채,여전 1Y,1.124
44063,여전채,여전 1.5Y,1.238
44063,여전채,여전 2Y,1.375
44063,여전채,여전 2.5Y,1.478
44063,여전채,여전 3Y,1.594
44063,여전채,여전 4Y,1.69
44063,여전채,여전 5Y,1.858
44063,여전채,7,2.029
44063,여전채,10,2.623
44063,여전채,15,3.013
44063,여전채,20,3.216
44063,여전채,30,0
44062,여전채,0.25,0.833
44062,여전채,여전 0.5Y,0.936
44062,여전채,0.75,1.031
44062,여전채,여전 1Y,1.13
44062,여전채,여전 1.5Y,1.242
44062,여전채,여전 2Y,1.378
44062,여전채,여전 2.5Y,1.477
44062,여전채,여전 3Y,1.584
44062,여전채,여전 4Y,1.68
44062,여전채,여전 5Y,1.843
44062,여전채,7,2.007
44062,여전채,10,2.595
44062,여전채,15,2.99
44062,여전채,20,3.199
44062,여전채,30,0
44061,여전채,0.25,0.84
44061,여전채,여전 0.5Y,0.947
44061,여전채,0.75,1.038
44061,여전채,여전 1Y,1.139
44061,여전채,여전 1.5Y,1.249
44061,여전채,여전 2Y,1.386
44061,여전채,여전 2.5Y,1.485
44061,여전채,여전 3Y,1.594
44061,여전채,여전 4Y,1.684
44061,여전채,여전 5Y,1.842
44061,여전채,7,2.008
44061,여전채,10,2.595
44061,여전채,15,2.988
44061,여전채,20,3.194
44061,여전채,30,0
44057,여전채,0.25,0.843
44057,여전채,여전 0.5Y,0.949
44057,여전채,0.75,1.045
44057,여전채,여전 1Y,1.146
44057,여전채,여전 1.5Y,1.261
44057,여전채,여전 2Y,1.4
44057,여전채,여전 2.5Y,1.5
44057,여전채,여전 3Y,1.612
44057,여전채,여전 4Y,1.709
44057,여전채,여전 5Y,1.877
44057,여전채,7,2.048
44057,여전채,10,2.642
44057,여전채,15,3.029
44057,여전채,20,3.226
44057,여전채,30,0
44056,여전채,0.25,0.846
44056,여전채,여전 0.5Y,0.949
44056,여전채,0.75,1.042
44056,여전채,여전 1Y,1.146
44056,여전채,여전 1.5Y,1.258
44056,여전채,여전 2Y,1.402
44056,여전채,여전 2.5Y,1.492
44056,여전채,여전 3Y,1.606
44056,여전채,여전 4Y,1.688
44056,여전채,여전 5Y,1.848
44056,여전채,7,2.012
44056,여전채,10,2.6
44056,여전채,15,2.992
44056,여전채,20,3.196
44056,여전채,30,0
44055,여전채,0.25,0.855
44055,여전채,여전 0.5Y,0.957
44055,여전채,0.75,1.05
44055,여전채,여전 1Y,1.155
44055,여전채,여전 1.5Y,1.265
44055,여전채,여전 2Y,1.413
44055,여전채,여전 2.5Y,1.499
44055,여전채,여전 3Y,1.621
44055,여전채,여전 4Y,1.709
44055,여전채,여전 5Y,1.871
44055,여전채,7,2.034
44055,여전채,10,2.623
44055,여전채,15,3.01
44055,여전채,20,3.209
44055,여전채,30,0
44054,여전채,0.25,0.856
44054,여전채,여전 0.5Y,0.963
44054,여전채,0.75,1.058
44054,여전채,여전 1Y,1.165
44054,여전채,여전 1.5Y,1.269
44054,여전채,여전 2Y,1.413
44054,여전채,여전 2.5Y,1.502
44054,여전채,여전 3Y,1.622
44054,여전채,여전 4Y,1.698
44054,여전채,여전 5Y,1.855
44054,여전채,7,2.009
44054,여전채,10,2.589
44054,여전채,15,2.983
44054,여전채,20,3.189
44054,여전채,30,0
44053,여전채,0.25,0.864
44053,여전채,여전 0.5Y,0.968
44053,여전채,0.75,1.063
44053,여전채,여전 1Y,1.171
44053,여전채,여전 1.5Y,1.274
44053,여전채,여전 2Y,1.426
44053,여전채,여전 2.5Y,1.514
44053,여전채,여전 3Y,1.631
44053,여전채,여전 4Y,1.711
44053,여전채,여전 5Y,1.874
44053,여전채,7,2.027
44053,여전채,10,2.606
44053,여전채,15,3
44053,여전채,20,3.206
44053,여전채,30,0
44050,여전채,0.25,0.875
44050,여전채,여전 0.5Y,0.976
44050,여전채,0.75,1.07
44050,여전채,여전 1Y,1.173
44050,여전채,여전 1.5Y,1.275
44050,여전채,여전 2Y,1.426
44050,여전채,여전 2.5Y,1.512
44050,여전채,여전 3Y,1.627
44050,여전채,여전 4Y,1.688
44050,여전채,여전 5Y,1.843
44050,여전채,7,1.996
44050,여전채,10,2.572
44050,여전채,15,2.968
44050,여전채,20,3.174
44050,여전채,30,0
44049,여전채,0.25,0.882
44049,여전채,여전 0.5Y,0.982
44049,여전채,0.75,1.078
44049,여전채,여전 1Y,1.184
44049,여전채,여전 1.5Y,1.283
44049,여전채,여전 2Y,1.432
44049,여전채,여전 2.5Y,1.514
44049,여전채,여전 3Y,1.63
44049,여전채,여전 4Y,1.687
44049,여전채,여전 5Y,1.837
44049,여전채,7,1.98
44049,여전채,10,2.55
44049,여전채,15,2.953
44049,여전채,20,3.164
44049,여전채,30,0
44048,여전채,0.25,0.894
44048,여전채,여전 0.5Y,0.988
44048,여전채,0.75,1.078
44048,여전채,여전 1Y,1.185
44048,여전채,여전 1.5Y,1.289
44048,여전채,여전 2Y,1.44
44048,여전채,여전 2.5Y,1.518
44048,여전채,여전 3Y,1.627
44048,여전채,여전 4Y,1.679
44048,여전채,여전 5Y,1.83
44048,여전채,7,1.97
